REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
279497|69670182|Zhongshan Hongze Medical Technology Co., Ltd.|10077973
279499|69724990|GlobalMat S.A|10077974
279501|69740413|FUJIAN HAISHEN BIO-TECH CO.,LTD|10077977
279503|69725060|Paddy The Room Trading Co LTD|10077975
279513|1130292|OMAS SRL|9064957
279514|2121502|ICU MEDICAL, INC.|2025816
279519|69750323|Modern Supplies Medical LLC|10077978
279520|69725270|Leo Cancer Care, a subsidiary of Asto CT Incorporated|10077979
279525|69725074|True Wearables|10077980
279528|69750436|LUCKY INDUSTRIES|10077981
279529|69750435|ACESO MEDICAL SUPPLY LLC|10077982
279532|69750444|Gravity Health Solutions LTD|10077983
279533|69750446|Merchants For America, Inc.|10077984
279535|69740184|Innovate International Limited Shenzhen|10077985
279542|69662813|Fabric Sources International, LLC|10077987
279546|69577405|Longhorn Vaccines and Diagnostics LLC|10077988
279550|69724852|Brandable Ventures LLC|10077991
279551|69724880|Illumipure|10077990
279552|69750497|AIME USA, LLC|10077989
279555|69740468|KIVANC TEKSTIL SAN.VE TIC. A.S.|10077992
279560|69701612|MIGA Co., Ltd|10077993
279561|69750278|Telomere Diagnostics, inc.|10077994
279563|69750504|ZARAPAK SDN. BHD.|10077995
279565|69750508|Anhui Intco Medical Products Co., Ltd.|10077996
279568|69750510|CALEB Co., Ltd.|10077998
279570|69750511|Vision2 Co., Ltd.|10077997
279572|69750512|ASUNG Co., Ltd.|10077999
279574|69750513|COREAPUFF CO., LTD.|10078000
279576|69750200|Puranic, Inc.|10078001
279579|69750515|SOLID BIOTECH CO., LTD.|10078002
279580|69750517|Royal Distribution|10078003
279581|69750520|Prevounce Health, LLC|10078004
279582|69641171|Essential Safety PPE|10075229
279584|69730122|Shenzhen Microprofit Biotech Co., Ltd|10078005
279586|69750523|KOBORA BIO Inc.|10078006
279589|69670875|Vehiculos y Equipos de Emergencia y de Medicina S.A. de C.V.|10078009
279591|69750225|WEN HO INDUSTRIAL CO, LTD|10078007
279602|69750538|Roits Nine Co.,Ltd.|10078010
279608|69750541|POPOQ Co.,Ltd|10078011
279612|69740220|MK Partners Co., Ltd.|10078012
279614|69750551|Baron Mask Co., Ltd|10078013
279617|69750554|Careful Co., Ltd|10078014
279619|69740366|Daily on co., Ltd|10078015
279622|69723854|OMNI C&C CO.LTD|10078016
279626|69724998|Pu Yuan Biotech Co., Ltd.|10078017
279632|69724739|naewell|10078018
279633|69750574|Hypervibe LLC|10078019
279650|69750397|The Emerther Company|10078021
279653|68942361|Samplytics Technologies Private Limited|10078023
279655|69740393|ADHYA LIFECARE PRIVATE LIMITED|10078022
279657|69355916|Pilleve|10078024
279658|69740255|Body Back Company|10078027
279659|69740404|Lawrence Group Inc|10078025
279662|69750386|Royal Corporation, Co., Ltd|10078026
279669|69750392|Medi Dent International Private Limited|10078028
279673|69721273|Wintech Mdedipro LLC|10078029
279675|69725336|Xpert Printer Supplies, Inc.|10078032
279678|2390682|Sunrise Medical (US) LLC|9019832
279679|69740497|Anea Hill LLC|10078030
279682|69723715|Allied Printing Services, Inc.|10078031
279687|69724682|Guardant Health, Inc|10078033
279691|69750640|BUDAK TEKSTIL SANAYI VE TICARET LIMITED SIRKETI|10078035
279692|69641289|PSM LLC (Dba Mila Wholesale)|10078034
279693|69740507|Inno-Optical Corp|10078036
279694|69724788|Endoscopy Assist Devices LLC|10078037
279696|69740560|AEGIS MEDICAL W.L.L|10078038
279700|69750656|TAE JIN, LTD|10078039
279701|69750175|Commerce Plus Inc|10078040
279705|69750629|Miraval Proveedora S.A. de C.V.|10078041
279707|69750624|Evolucity LLC|10078042
279708|69740537|Hudson Holdings Group LLC|10078043
279710|69740524|KMC Health & Beauty Co., Ltd.|10078044
279714|69750675|IDO PHARM|10078045
279718|60499078|Robert Botero CHB|10071698
279720|69750576|1227659 B.C LTD.|10078046
279725|67739670|Fiveo LLC dba Old Bones Therapy|10078047
279728|69750694|L.A.Brands LLC DBA US Blanks|10078051
279731|69750701|Honesty Farm, Inc.|10078049
279733|69750705|JUNG HO ENC. CO., LTD|10078050
279735|69750708|DSK Co, Ltd.|10078052
279737|69750714|CH LU ENTERPRISE CO., LTD.|10078053
279739|69750719|Philinak Industries, Inc.|10078054
279749|69750721|EC-Atech Limited|10078056
279750|69750417|MBio Diagnostics, Inc d/b/a LightDeck Diagnostics, Inc.|10078057
279752|20298718|MAGIC TIME INTERNATIONAL LIMITED|10078058
279758|69750052|World Gloves International Group Sdn Bhd|10078059
279759|69750733|Stelco Surgical Industries|10078060
279772|69750763|Varco International|10078061
279773|69417795|Minerva Health Solutions Inc|10078062
279775|69740583|S & S Surgicare Private Limited|10078063
279776|69725332|BackTrack IV, LLC|10078064
279778|69750579|Trust Rubber Industry Co., Ltd.|10078065
279781|2877020|HAVPAK, INC.|9033889
279784|69750409|Vascugenix Inc|10078066
279786|69750710|STERIS Corporation|10078069
279790|69750776|Elastomeros De Queretaro, Sa De Cv|10078067
279792|69750823|Genesis Airway Innovations Pty Ltd.|10078068
279795|69750784|Maddox Defense Inc|10078070
279796|69750710|STERIS Corporation|10078069
279797|69725048|Optimist Screening, LLC|10078071
279798|69750710|STERIS Corporation|10078069
279801|69730227|NEONANOMEDICS KOREA CO.,LTD|10078073
279812|69740605|AIROX NIGEN EQUIPMENTS PVT LTD|10078074
279813|69740588|JL Kaya Inc|10078075
279817|69750780|Hudson Wellesley Inc|10078077
279818|69730213|WECARE KOREA Co., Ltd.|10078076
279821|69740585|MDT Med Dev & Tech Medical Instruments Division BV|10078078
279825|69750863|DRX BIO CO., LTD.|10078080
279826|69740595|PPE Zones Inc|10078079
279828|69750868|CAMEX WELLNESS LIMITED|10078081
279830|69750867|CONVEGENIUS EDU SOLUTIONS PRIVATE LIMITED|10078082
279831|69740602|Next G Corp|10078083
279833|69750710|STERIS Corporation|10078069
279834|69446391|The Kind Lab Inc|10062083
279836|69723569|Wes Medical Care Manufacturing Pte. Ltd.|10078084
279842|69750876|SANI The BIO Co., Ltd.|10078085
279844|69730204|DeoDoc Inc|10078086
279845|69750890|Advanced Prototype Molding, Inc.|10078087
279846|69642625|ContourMD|10078088
279853|69740623|Yong-Du Industry Co., Ltd.|10078090
279854|69750724|ROAV Inc.|10078092
279857|69750901|SEWOON INTERNATIONAL Co., Ltd.|10078091
279858|69740625|Guangzhou Baihua Co., Ltd|10078093
279860|69740628|NAM THIEN SANG IMPORT EXPORT JOINT STOCK COMPANY|10078094
279861|69750469|S BY S STUDIO INC DBA BUTTON DOWN FACTORY|10078095
279863|69750907|Taihan Engineering Co.,Ltd|10078096
279874|69740630|Shanghai Rich Tech Company|10078097
279887|69740634|GREEN ENERGY APPLICATION JOINT STOCK COMPANY|10078099
279891|69750922|Dong Guan City Good Health Electronic Technology CO.,LTD|10078100
279892|69740647|Be Innovative Medical Solutions, LLC|10078101
279896|69750925|DOMREX PHARMA INC.|10078102
279899|69750929|One Medical Health Care|10078103
279901|69740533|Calcula Technologies, Inc|10078104
279905|69750941|JABAL MAHAB PRODUCT AND SERVICES|10078105
279906|20871557|A1 Worldwide Logistics|10078106
279908|69750943|CONFECCIONES MONZINI S.A DE C.V|10078107
279912|69750946|O2 System|10078108
279916|69750951|GIEUN TECHNOLOGY CO., LTD.|10078109
279918|69740655|Teamenu Co.Ltd|10078110
279920|69750953|SU.NAEGABO|10078111
279922|69740659|Xiamen LongStar Medical Equipment Co.,Ltd|10078112
279926|69750961|MIRAE SMT|10078113
279928|69750963|WENZHOU YUANREN OPTICAL CO., LTD|10078114
279934|69750967|MSMK Corporation|10078115
279935|20161273|Shawmut Corp|10049417
279937|69740665|KUNWHA INDUSTRY CO.,LTD|10078116
279939|69750987|ISFY International Pvt Ltd|10078117
279941|69750989|JYS KOREA Co., Ltd.|10078118
279942|69700242|Deep Blue Medical Advances, Inc.|10078119
279944|69740669|Aaron Co., Ltd|10078120
279948|69740675|MONALISA|10078121
279950|69751001|SEJUNG|10078122
279952|69751002|CLEANWORLD CO., Ltd.|10078123
279954|69751003|HAENAON PPE Co., Ltd.|10078124
279956|69751004|I DO BIOTECH Co., Ltd.|10078125
279958|69751005|Vision Global|10078126
279962|69751008|HEALSTEM BIO CO., LTD.|10078127
279964|69710363|BIOMATERIALS AMERICA, INC.|10078128
279968|69751009|C&C MediLab Co., Ltd.|10078129
279970|69730185|BO Gyeung B&G CO.,LTD|10078130
279972|69751011|Xiantao Meilikang New Material Technology Co. , Ltd.|10078131
279974|69751013|THIEN LOC XNK COMPANY LIMITED|10078132
279976|69724046|SPM CO., LTD|10078133
279978|69751014|HIEU HIEN TAY NINH CO.LTD|10078134
279980|69751017|RAINBOW MOON COAST INC|10078137
279983|69751016|TaiHao Medical Inc.|10078136
279984|69750911|CTCBIO INC.|10078135
279988|69751022|Perfumeholic Inc.|10078138
279993|69751037|J AND J CO.,LTD|10078139
279995|67722078|Bain Medical Equipment(Guangzhou) Co., Ltd.|10059567
280003|69740662|Micromech Instruments Corporation|10078140
280007|69750710|STERIS Corporation|10078069
280009|69750710|STERIS Corporation|10078069
280017|69730176|CBEMED - Industria e Comercio de Equipamentos Medicos LTDA|10078141
280023|69680397|Consmed Medical Technology Co.,Ltd|10078048
280027|69750710|STERIS Corporation|10078069
280029|69724614|Monogram Orthopaedics|10078143
280030|20162216|RR Donnelley & Sons|10049518
280032|69721030|MRI, LLC|10078144
280039|69751116|Bright Supply Inc|10078145
280042|69730126|C&B Partners,LLC|10078146
280048|69740627|Fudicare|10078147
280050|69740620|DongGuan WeThink Plastic Mold Co.,Ltd.|10078148
280051|69740618|Ideal Living, LLC|10078149
280053|69750602|Klevahealth Inc.|10078150
280056|69751159|Mysterious Toys LLC|10078151
280068|69750836|Shenzhen Hong Yu Kang Technology Co., Ltd.|10078152
280069|69751168|Apple Rock Advertising and Promotion Inc|10078153
280073|69750282|Hydrophilix, Inc.|10077941
280075|69750888|Nanice Medical Solutions, LLC|10078154
280079|69580036|C-MER Rainsoptics Limited|10074105
280082|69751202|Micro Clean Co., Ltd.|10078155
280086|69724523|ESR Graphene Co., Ltd.|10078156
280088|69751207|Mask Factory Inc.|10078157
280090|69751211|Origin Korea co.ltd|10078158
280093|69730181|HANSWELL Inc.|10078159
280096|69724720|Designlibro Inc.|10078160
280102|69751249|Armatech International|10078161
280110|69751279|Stouq|10078162
280111|69750710|STERIS Corporation|10078069
280113|69740526|Live Safely Products, Inc|10078163
280115|69750710|STERIS Corporation|10078069
280119|69740753|PRIMA Labs SA|10078164
280121|69730206|Woojin Textile Co.,Ltd.|10078165
280123|69751305|Cohmedic|10078166
280128|67549103|LIDER|10078167
280131|69750710|STERIS Corporation|10078069
280133|69730112|Anzen Health|10078168
280134|69751342|HW Holdings, LLC|10078169
280135|69751299|North West Distributor, LLC|10078170
280139|69750787|Coredent|10078171
280145|69740784|Guard Korea|10078172
280147|69740290|QORE HEALTH INC|10078173
280155|69751086|HealthCare Consulting & Products, Inc.|10078174
280159|69751090|Altun Gida Iht. Tuk. Mad. n .San .ve Tic A.|10078175
280161|69751092|GravityLife Limited|10078176
280165|69751105|YangZhou Costco Daily Use CO.,Ltd|10078177
280178|69751394|SYNOPEX BIOFILTER|10078178
280182|69751395|Beautiful Korea Co., Ltd.|10078179
280184|69740660|Muebles Metalicos Acma SA de CV|10078180
280185|69750698|B&A FRONTIER TRADING INC|10078181
280189|67580578|Ellume Limited|10075444
280194|69750986|Guardsman Global|10078182
280195|69701201|Coral Oral|10078183
280197|69751405|Winbest Biotech (Thailand) Co. Ltd.|10078184
280198|69751407|Arboleaf Corporation|10078185
280200|69751415|M/S ADORATEX|10078186
280206|69751424|LONGDI INTERNATIONAL CO.,LTD|10078187
280212|17948191|LG Electronics Inc.|10047199
280219|69611057|Medicon, E.G.|10078188
280225|69740657|ROSS SOLUTIONS COMPANY LTD|10078189
280226|69740486|MDL Usa Corporation|10078191
280228|69724774|Resonetics, LLC|10078190
280237|69751509|Xiamen Dibang Electronic Co.,Ltd.|10078192
280239|69740838|Huizhou Haoqiang Silicone Factory|10078193
280243|69641093|QTD Plastics|10077976
280247|2591794|COOPERVISION, INC.|9929062
280250|69751127|DrKumo Inc.|10078194
280252|69751535|AGRUSA, INC.|10078195
280255|69740876|8DANG co. , Ltd.|10078196
280257|69598067|Medical Shipment LLC|10078197
280260|69740358|AZAC Group|10078199
280262|69750626|Murray Plastics, Inc.|10078198
280264|69751566|Tricella Inc|10078200
280265|69751121|Qdent LLC|10078202
280267|69751575|HARIM INT|10078201
280269|20865424|CGETC INC|10078203
280271|69751591|BANDGOLD Co, Ltd.|10078204
280281|69740898|Luxury Goods International (L.G.I.) SA|10078206
280283|69751397|Beautiful See, Inc.|10078207
280285|69721183|vliu@brooklinescientific.com.cn|10077598
280290|69740575|ZHEJIANG INI MEDICAL DEVICES CO., LTD|10078208
280292|69751594|FORLIFE HEALTH, S.A. de C.V.|10078209
280295|69740901|Forlife Health|10078210
280298|69751601|NADNE-i.Corp.|10078211
280301|69740349|CS Co., Ltd|10078212
280303|69751600|ANKANG MEDICAL EQUIPMENT CO., LTD.|10078214
280307|69751607|Nanchang Jidian clothing Management Co., Ltd|10078213
280308|69751605|SHANDONG AMAZING MEDICAL TECHNOLOGY CO.,LTD|10078216
280310|69740907|GRI Alleset India Pvt ltd|10078215
280314|69751610|Shenzhen Boshilin Technology Co., Ltd|10078217
280317|3215086|BenQ Medical Technology Corporation|9050990
280321|69751616|WELSON LI CO., LTD.|10078218
280330|69751623|MingWei Medical Technology(Suzhou) Co.,LTD|10078222
280333|69751627|Wenzhou Muxi Import & Export Trading Co., Ltd.|10078221
280335|69751628|Wuxi Sunmaxx Technology Co.,LTD|10078219
280338|69740915|MECMED MEDICAL|10078223
280340|69723194|Shandong Kanglilai Medical Apparatus Co.,Ltd.|10078225
280342|69722726|Medical Devices Group Limited|10078224
280345|69751632|Shenzhen UP3d Technology Co., Ltd.|10078226
280352|69557916|GUANGDONG KAIDI GARMENTS CO., LTD|10062962
280358|69680524|Mondialab Limited|10077045
280361|69751649|Hangzhou Nanyu Medical Instrument Co., Ltd|10078227
280365|2835217|Covidien llc|1282497
280371|69751148|MetKon Giyim San. Ve Tic. Ltd. Sti.|10078229
280376|69751667|Rock Orient (HK) Public Health Industries Limited|10078230
280378|69740842|Rain8 Group LLC|10078231
280383|69740845|All American Supply USA Inc|10078232
280384|69751665|Mehma Medical Trading Ltd.|10078233
280386|69751505|Jiangsu Juneng Sports Goods Technology Co., Ltd|10078234
280390|69740611|Wolf Corporation|10078235
280394|69740864|Mask King Technology Company Limited|10078236
280396|69751560|Euroclydon Laboratories USA LLC|10078237
280398|69751707|MANNESMANN  A.S.|10078238
280406|69740643|SINGHASENI GROUP COMPANY LIMITED|10078239
280408|69740958|Honsin Apparel Sdn. Bhd.|10078240
280412|69751553|Beximco PPE Limited|10078241
280413|69751668|Surgical Devices Inc|10078242
280419|69751726|Green life Co., ltd|10078243
280422|69750913|Lomax E&T Co., LTD.|10078245
280427|69751749|Innovative Health Solutions, Inc|10078247
280429|69751750|Ask Earth Co., Ltd.|10078246
280432|69751754|Silicone Valley. Co., Ltd.|10078248
280434|69751756|Prime Dental Co., Ltd.|10078249
280439|69741003|Kunmin Co., Ltd.|10078250
280440|69751759|RefleXion Medical, Inc.|10078251
280442|69740806|Zhongshan Kangdebao Rehabilitation Equipment Co. Ltd|10078252
280444|69751761|ECO VIVA VIET NAM JOINT STOCK COMPANY|10078253
280446|69751762|Icure Pharmaceutical Inc.|10078254
280449|69751766|HANSONG Co., Ltd.|10078255
280451|69751768|PROXIHEALTHCARE|10078256
280453|20870989|LG Electronics Inc Monitor Division.|10053135
280454|69741011|Hero Life Sciences Inc|10078257
280458|69750547|The Famous Korea|10078258
280464|69723151|Dongguan Haoyi Medical Technology Co., Ltd.|10078259
280465|69640334|Elian Creations|10078262
280467|69750178|Jiangsu Synecoun Medical Technology Co., Ltd.|10078260
280471|69741019|SpectroChip|10078261
280473|69751777|GLOBAL SHIELD PRODUCTION & TRADING JOINT STOCK COMPANY|10078263
280475|69700557|Herbert Kaut GmbH & Co. KG|10078265
280480|69751780|ChangZhou BoMedent Medical Technology Co., Ltd|10078266
280486|69751784|Wuxi Exanovo Medical Instrument Co., Ltd.|10078267
280488|69751787|Dongguan Mejaju Medical Co., Ltd|10078268
280494|69740360|Rang company|10078269
280495|67586046|Indius Medical Technologies Pvt. Ltd.|10058793
280499|69741040|Zhejiang Lehuo Medical Products Co., Ltd|10078270
280503|69751803|Ningbo KeJie Intelligent Massage Chair Technology Co.,Ltd.|10078272
280507|69741043|Centum Electronics Limited|10078273
280511|69740906|Posthaste Design & Development LLC|10078274
280516|69741059|OWENSCORP USA LLC|10078275
280519|68943477|NEBULA SURGICAL PRIVATE LIMITED|10060392
280521|69740846|LENSCAN MEDICAL INC|10078277
280525|69741052|CLK Ipekyolu Lojisitik Ve Ticaret A.S|10078276
280526|69751834|ORCA Products LLC|10078278
280527|69751306|Health Care Technology|10078279
280529|69751839|Raider Max Trading Corporation Limited|10078280
280530|69729999|BNX Converting, LLC|10078281
280533|69741055|Korea Mask Ltd|10078282
280535|69751886|Tek Metal San. Ve Tic. A.S.|10078283
280538|69751896|Casex North America, LLC|10078285
280542|69722738|Suzhou Nasheng Microelectronics Co., Ltd.|10078286
280544|69751903|YU CHUNG GLOBAL COMPANY LIMITED|10078287
280546|69751709|Archana Enterprise|10078288
280554|69751912|DANAA CO., LTD|10078289
280556|69751915|MASKWORLD Inc|10078290
280560|69741115|SJINNOVATION Co., Ltd|10078291
280561|69751921|AZZOTA SCIENTIFIC LLC|10078292
280563|1830955|Medidata Solutions, Inc. (formerly Intelemage, LLC)|10026099
280564|69741128|BARLEY CO LTD|10078293
280568|69643424|String King Lacrosse, LLC|10075863
280571|69741131|SM PARTS CO., LTD|10078294
280574|69751930|HANMIRAE GLOBAL|10078295
280579|69741140|HYUNDAI MEDICS CO., LTD.|10078296
280581|69741141|DES IND|10078297
280583|21198878|SHANGHAI VENTURE BIO-TECH Co., Ltd|10078298
280585|69751942|Tainan Enterprises Co., Ltd.|10078299
280587|69741147|Ioncares Co.,Ltd|10078300
280589|69741148|HARMONY HEALTHCARE CO.,LTD|10078301
280591|69741151|Wholly Honest Daily Necessities Co., Ltd|10078302
280593|69751948|MEDICVISION CO. LTD|10078303
280595|69751954|Stethoscover LLC|10078304
280596|69750353|Nippon Everx K.K.|10078305
280598|69751955|FARO GLOBAL Corp.|10078306
280600|69751958|TELESYS CO.,LTD|10078307
280602|69751960|KOROODOTCOM|10078308
280605|69751963|DOOCO CO.,LTD|10078309
280606|69751246|Fuan Leercon Electronic Co.,Ltd|10078310
280608|69751965|SKL Corp.|10078311
280611|69751969|KR EMS CO.,LTD|10078312
280615|69741166|SBW IKSAN MANUFACTURE.INC|10078313
280617|69751968|Shenzhen Changke Connect Electronics Co., Ltd.|10078314
280621|69751984|TOV corporation|10078315
280624|69725164|PROVIDENCE ENTERPRISE LTD|10078317
280625|69741174|ITC Co., Ltd.|10078316
280627|69751990|INSUNG MEDICAL CO., LTD.|10078318
280629|69724749|Medstrom LTD|10078319
